STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
628,7/26/2018,1000-Hour,None,9,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,8/7/2018,1000-Hour,None,9,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,8/21/2018,1000-Hour,None,7,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,9/5/2018,1000-Hour,None,11,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,9/26/2018,1000-Hour,None,10,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,10/15/2018,1000-Hour,None,13,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,5/6/2019,1000-Hour,None,14,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/3/2019,1000-Hour,None,17,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/20/2019,1000-Hour,None,10,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/2/2019,1000-Hour,None,11,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/18/2019,1000-Hour,None,9,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,8/1/2019,1000-Hour,None,9,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,8/14/2019,1000-Hour,None,6,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,9/10/2019,1000-Hour,None,9,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,10/4/2019,1000-Hour,None,15,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/16/2020,1000-Hour,None,6,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/24/2020,1000-Hour,None,9,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,9/29/2020,1000-Hour,None,8,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,10/8/2020,1000-Hour,None,8,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,10/22/2020,1000-Hour,None,9,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,5/16/2021,1000-Hour,None,11,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,5/26/2021,1000-Hour,None,11,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/7/2021,1000-Hour,None,7,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/22/2021,1000-Hour,None,8,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/5/2021,1000-Hour,None,8,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/26/2021,1000-Hour,None,8,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,8/24/2021,1000-Hour,None,8,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,5/25/2022,1000-Hour,None,12,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/8/2022,1000-Hour,None,15,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/22/2022,1000-Hour,None,13,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/8/2022,1000-Hour,None,11,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/26/2022,1000-Hour,None,6,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,9/15/2022,1000-Hour,None,7,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,9/30/2022,1000-Hour,None,11,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/6/2023,1000-Hour,None,15,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/20/2023,1000-Hour,None,25,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,5/13/2024,1000-Hour,None,11.26,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/4/2024,1000-Hour,None,6.91,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/16/2024,1000-Hour,None,3.27,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,8/2/2024,1000-Hour,None,7.5,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,8/20/2024,1000-Hour,None,9.33,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,10/3/2024,1000-Hour,None,7.58,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,5/6/2025,1000-Hour,None,11.68,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,5/19/2025,1000-Hour,None,11.42,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/3/2025,1000-Hour,None,8.04,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/18/2025,1000-Hour,None,9.22,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/22/2025,1000-Hour,None,8.75,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,8/5/2025,1000-Hour,None,13.42,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
